instance, algorithm, value, runningTime, initialValue, steps, evaluatedSolutions
chr20a, greedy-3swap, 3044, 94, 11552, 26, 1186 
chr20a, greedy-3swap, 2760, 171, 9384, 31, 1624 
chr20a, greedy-3swap, 2804, 196, 11732, 28, 3028 
chr20a, greedy-3swap, 2808, 148, 10082, 38, 1326 
chr20a, greedy-3swap, 3020, 132, 11788, 30, 1219 
chr20a, greedy-3swap, 3336, 188, 11406, 27, 2650 
chr20a, greedy-3swap, 3122, 139, 11126, 31, 1273 
chr20a, greedy-3swap, 3436, 258, 11432, 31, 6358 
chr20a, greedy-3swap, 2620, 167, 8944, 32, 4918 
chr20a, greedy-3swap, 2946, 150, 9278, 32, 4157 
chr20a, greedy-3swap, 2864, 126, 12928, 33, 2927 
chr20a, greedy-3swap, 3156, 154, 11760, 36, 3979 
chr20a, greedy-3swap, 3070, 156, 8726, 31, 4685 
chr20a, greedy-3swap, 2550, 132, 10720, 25, 3559 
chr20a, greedy-3swap, 3354, 108, 8642, 31, 2501 
chr20a, greedy-3swap, 3224, 93, 13678, 37, 1563 
chr20a, greedy-3swap, 3192, 83, 11012, 31, 853 
chr20a, greedy-3swap, 2898, 111, 10590, 33, 2313 
chr20a, greedy-3swap, 3588, 97, 11724, 33, 1412 
chr20a, greedy-3swap, 3372, 95, 12328, 39, 1513 
chr20a, greedy-3swap, 2944, 121, 8894, 23, 2692 
chr20a, greedy-3swap, 3030, 90, 9266, 25, 1431 
chr20a, greedy-3swap, 2592, 112, 9594, 32, 2155 
chr20a, greedy-3swap, 2854, 92, 8420, 22, 1264 
chr20a, greedy-3swap, 3226, 132, 8944, 22, 3071 
chr20a, greedy-3swap, 2778, 164, 12634, 39, 4733 
chr20a, greedy-3swap, 3866, 88, 10682, 27, 1064 
chr20a, greedy-3swap, 3236, 78, 12774, 33, 1057 
chr20a, greedy-3swap, 3096, 138, 10808, 28, 3124 
chr20a, greedy-3swap, 2968, 148, 9850, 27, 3925 
chr20a, greedy-3swap, 3104, 98, 9790, 28, 1819 
chr20a, greedy-3swap, 3232, 103, 12994, 27, 2017 
chr20a, greedy-3swap, 3378, 89, 9810, 20, 796 
chr20a, greedy-3swap, 3492, 121, 10848, 29, 2582 
chr20a, greedy-3swap, 3084, 124, 10918, 28, 2942 
chr20a, greedy-3swap, 2794, 100, 12060, 28, 1489 
chr20a, greedy-3swap, 2460, 172, 11574, 35, 4391 
chr20a, greedy-3swap, 3032, 130, 11950, 43, 3004 
chr20a, greedy-3swap, 2904, 156, 10520, 28, 4839 
chr20a, greedy-3swap, 2758, 115, 9272, 29, 2846 
chr20a, greedy-3swap, 2832, 233, 8304, 27, 6522 
chr20a, greedy-3swap, 2958, 105, 9692, 27, 1129 
chr20a, greedy-3swap, 3254, 167, 11138, 39, 4380 
chr20a, greedy-3swap, 2586, 80, 10362, 31, 1205 
chr20a, greedy-3swap, 2778, 160, 13036, 36, 4867 
chr20a, greedy-3swap, 3052, 172, 11002, 30, 5338 
chr20a, greedy-3swap, 2834, 81, 10968, 27, 1294 
chr20a, greedy-3swap, 2830, 135, 13200, 44, 2555 
chr20a, greedy-3swap, 2828, 143, 12212, 30, 3639 
chr20a, greedy-3swap, 3100, 137, 11338, 37, 3603 
chr20a, greedy-3swap, 3132, 151, 9418, 37, 4148 
chr20a, greedy-3swap, 2518, 134, 11472, 30, 3457 
chr20a, greedy-3swap, 3056, 90, 10294, 19, 1166 
chr20a, greedy-3swap, 2634, 134, 10692, 42, 3066 
chr20a, greedy-3swap, 2902, 136, 9724, 24, 3104 
chr20a, greedy-3swap, 2894, 77, 13200, 27, 1108 
chr20a, greedy-3swap, 3068, 207, 10312, 28, 6763 
chr20a, greedy-3swap, 3418, 140, 11312, 25, 3524 
chr20a, greedy-3swap, 3094, 183, 11416, 28, 5597 
chr20a, greedy-3swap, 2940, 168, 9878, 34, 5256 
chr20a, greedy-3swap, 3432, 121, 9160, 29, 2875 
chr20a, greedy-3swap, 2872, 94, 12758, 38, 1829 
chr20a, greedy-3swap, 2550, 130, 10912, 33, 3221 
chr20a, greedy-3swap, 2908, 126, 11472, 41, 2887 
chr20a, greedy-3swap, 2616, 101, 11794, 34, 1856 
chr20a, greedy-3swap, 3088, 145, 11976, 32, 3442 
chr20a, greedy-3swap, 3146, 90, 11358, 28, 1421 
chr20a, greedy-3swap, 2860, 78, 13940, 21, 514 
chr20a, greedy-3swap, 2482, 97, 10314, 26, 1238 
chr20a, greedy-3swap, 2682, 242, 9836, 39, 7959 
chr20a, greedy-3swap, 3162, 134, 8786, 24, 3193 
chr20a, greedy-3swap, 3346, 112, 11320, 35, 2657 
chr20a, greedy-3swap, 3318, 146, 10292, 28, 3703 
chr20a, greedy-3swap, 3376, 107, 12326, 45, 2164 
chr20a, greedy-3swap, 3304, 107, 9708, 28, 1899 
chr20a, greedy-3swap, 3048, 108, 10158, 27, 2428 
chr20a, greedy-3swap, 2996, 124, 9502, 28, 3088 
chr20a, greedy-3swap, 3064, 74, 11112, 25, 943 
chr20a, greedy-3swap, 2608, 169, 12484, 37, 4994 
chr20a, greedy-3swap, 3458, 86, 10882, 27, 1482 
chr20a, greedy-3swap, 3252, 192, 10196, 35, 5582 
chr20a, greedy-3swap, 3438, 112, 10066, 27, 2682 
chr20a, greedy-3swap, 2822, 133, 8108, 29, 2495 
chr20a, greedy-3swap, 2998, 119, 10086, 41, 2611 
chr20a, greedy-3swap, 2980, 194, 10490, 35, 5912 
chr20a, greedy-3swap, 3098, 241, 11228, 39, 7304 
chr20a, greedy-3swap, 3222, 69, 11412, 32, 631 
chr20a, greedy-3swap, 3040, 113, 11282, 34, 2469 
chr20a, greedy-3swap, 2674, 196, 11404, 36, 6081 
chr20a, greedy-3swap, 2912, 94, 9980, 38, 1764 
chr20a, greedy-3swap, 2780, 138, 12642, 39, 3192 
chr20a, greedy-3swap, 2938, 196, 10290, 33, 6239 
chr20a, greedy-3swap, 3044, 123, 11018, 31, 2705 
chr20a, greedy-3swap, 2766, 111, 13776, 31, 2681 
chr20a, greedy-3swap, 3056, 149, 9700, 30, 3630 
chr20a, greedy-3swap, 2612, 101, 12932, 31, 1620 
chr20a, greedy-3swap, 2610, 202, 9802, 37, 5874 
chr20a, greedy-3swap, 3542, 98, 10608, 31, 1768 
chr20a, greedy-3swap, 3406, 81, 11586, 27, 1126 
chr20a, greedy-3swap, 3026, 125, 10892, 42, 2478 
chr20a, greedy-3swap, 2636, 92, 10318, 34, 1510 
chr20a, greedy-3swap, 3246, 85, 11848, 36, 1350 
chr20a, greedy-3swap, 3428, 80, 10590, 23, 935 
chr20a, greedy-3swap, 2936, 235, 13344, 37, 7785 
chr20a, greedy-3swap, 3130, 102, 9040, 23, 1626 
chr20a, greedy-3swap, 3168, 152, 10956, 44, 4169 
chr20a, greedy-3swap, 2886, 215, 9892, 31, 6777 
chr20a, greedy-3swap, 3468, 88, 9098, 19, 978 
chr20a, greedy-3swap, 2630, 160, 10718, 37, 4086 
chr20a, greedy-3swap, 2770, 231, 10458, 38, 7253 
chr20a, greedy-3swap, 3070, 223, 10312, 41, 3979 
chr20a, greedy-3swap, 3086, 108, 12210, 30, 2112 
chr20a, greedy-3swap, 3118, 171, 11508, 31, 5255 
chr20a, greedy-3swap, 2706, 100, 11282, 38, 1830 
chr20a, greedy-3swap, 3244, 73, 6784, 20, 651 
chr20a, greedy-3swap, 3002, 165, 11698, 40, 4208 
chr20a, greedy-3swap, 3082, 136, 9452, 27, 3745 
chr20a, greedy-3swap, 2942, 111, 12914, 38, 2522 
chr20a, greedy-3swap, 3340, 143, 7862, 23, 3909 
chr20a, greedy-3swap, 3008, 88, 11046, 28, 1492 
chr20a, greedy-3swap, 2774, 125, 9796, 30, 3044 
chr20a, greedy-3swap, 3568, 148, 12816, 41, 2268 
chr20a, greedy-3swap, 2876, 101, 9752, 35, 1935 
chr20a, greedy-3swap, 2378, 226, 12984, 41, 7080 
chr20a, greedy-3swap, 2960, 135, 12256, 33, 3303 
chr20a, greedy-3swap, 3100, 130, 12214, 39, 3522 
chr20a, greedy-3swap, 2922, 152, 12482, 46, 4317 
chr20a, greedy-3swap, 3164, 127, 11382, 31, 3302 
chr20a, greedy-3swap, 3070, 194, 8828, 33, 6056 
chr20a, greedy-3swap, 3530, 209, 12294, 41, 6369 
chr20a, greedy-3swap, 2828, 113, 12824, 38, 2468 
chr20a, greedy-3swap, 2938, 110, 12214, 30, 2466 
chr20a, greedy-3swap, 2930, 128, 13896, 42, 3160 
chr20a, greedy-3swap, 3430, 73, 10448, 17, 649 
chr20a, greedy-3swap, 3074, 156, 11128, 39, 4481 
chr20a, greedy-3swap, 2618, 138, 11506, 25, 3294 
chr20a, greedy-3swap, 2726, 96, 10336, 24, 1322 
chr20a, greedy-3swap, 3068, 77, 9032, 22, 1050 
chr20a, greedy-3swap, 3012, 119, 10044, 35, 2914 
chr20a, greedy-3swap, 2760, 136, 12920, 44, 3290 
chr20a, greedy-3swap, 2612, 193, 12304, 43, 5732 
chr20a, greedy-3swap, 2610, 100, 13320, 25, 2077 
chr20a, greedy-3swap, 3446, 95, 8958, 32, 1838 
chr20a, greedy-3swap, 3464, 167, 9148, 27, 4383 
chr20a, greedy-3swap, 3038, 86, 9632, 30, 1269 
chr20a, greedy-3swap, 3118, 149, 9998, 35, 4053 
chr20a, greedy-3swap, 2566, 141, 11148, 34, 3943 
chr20a, greedy-3swap, 2766, 302, 11756, 34, 7147 
chr20a, greedy-3swap, 3156, 98, 11446, 28, 1457 
chr20a, greedy-3swap, 3462, 172, 9696, 24, 5558 
chr20a, greedy-3swap, 2702, 173, 11590, 39, 4220 
chr20a, greedy-3swap, 3302, 114, 11000, 27, 977 
chr20a, greedy-3swap, 3222, 171, 11112, 33, 3654 
chr20a, greedy-3swap, 2948, 90, 10982, 28, 1263 
chr20a, greedy-3swap, 3806, 182, 11694, 28, 5145 
chr20a, greedy-3swap, 3184, 82, 11132, 30, 1195 
chr20a, greedy-3swap, 2610, 82, 10614, 32, 1227 
chr20a, greedy-3swap, 2752, 88, 12792, 37, 1484 
chr20a, greedy-3swap, 2936, 130, 8848, 26, 3365 
chr20a, greedy-3swap, 2618, 142, 10224, 39, 3528 
chr20a, steepest-3swap, 3346, 1297, 11878, 13, 32110 
chr20a, steepest-3swap, 3234, 397, 10306, 6, 14820 
chr20a, steepest-3swap, 3238, 578, 9294, 8, 19760 
chr20a, steepest-3swap, 2678, 714, 10744, 8, 19760 
chr20a, steepest-3swap, 3080, 569, 8654, 6, 14820 
chr20a, steepest-3swap, 3156, 598, 10944, 8, 19760 
chr20a, steepest-3swap, 2850, 589, 11146, 9, 22230 
chr20a, steepest-3swap, 3018, 445, 10978, 7, 17290 
chr20a, steepest-3swap, 3100, 452, 8612, 7, 17290 
chr20a, steepest-3swap, 2612, 713, 11016, 12, 29640 
chr20a, steepest-3swap, 3040, 509, 9656, 8, 19760 
chr20a, steepest-3swap, 2958, 523, 9644, 8, 19760 
chr20a, steepest-3swap, 3244, 504, 9628, 8, 19760 
chr20a, steepest-3swap, 3540, 336, 9598, 5, 12350 
chr20a, steepest-3swap, 2992, 465, 8804, 7, 17290 
chr20a, steepest-3swap, 2504, 612, 10424, 9, 22230 
chr20a, steepest-3swap, 2708, 774, 12252, 10, 24700 
chr20a, steepest-3swap, 2894, 671, 8812, 9, 22230 
chr20a, steepest-3swap, 2880, 675, 11806, 10, 24700 
chr20a, steepest-3swap, 2610, 479, 9332, 7, 17290 
chr20a, steepest-3swap, 2868, 443, 11692, 7, 17290 
chr20a, steepest-3swap, 3056, 486, 12234, 7, 17290 
chr20a, steepest-3swap, 3054, 696, 8572, 10, 24700 
chr20a, steepest-3swap, 3204, 653, 10692, 9, 22230 
chr20a, steepest-3swap, 2702, 643, 11236, 10, 24700 
chr20a, steepest-3swap, 2894, 635, 12108, 11, 27170 
chr20a, steepest-3swap, 3242, 563, 12884, 9, 22230 
chr20a, steepest-3swap, 3000, 427, 11724, 7, 17290 
chr20a, steepest-3swap, 2964, 584, 11224, 10, 24700 
chr20a, steepest-3swap, 2792, 533, 8556, 9, 22230 
chr20a, steepest-3swap, 3538, 457, 11122, 7, 17290 
chr20a, steepest-3swap, 2596, 532, 12484, 9, 22230 
chr20a, steepest-3swap, 3306, 609, 9502, 9, 22230 
chr20a, steepest-3swap, 3044, 684, 14298, 11, 27170 
chr20a, steepest-3swap, 3288, 507, 11358, 8, 19760 
chr20a, steepest-3swap, 3100, 435, 12242, 7, 17290 
chr20a, steepest-3swap, 3404, 575, 12186, 9, 22230 
chr20a, steepest-3swap, 2884, 502, 9010, 8, 19760 
chr20a, steepest-3swap, 2786, 492, 10320, 8, 19760 
chr20a, steepest-3swap, 2508, 430, 11188, 7, 17290 
chr20a, steepest-3swap, 3204, 466, 7582, 7, 17290 
chr20a, steepest-3swap, 2978, 466, 12260, 8, 19760 
chr20a, steepest-3swap, 2596, 737, 9664, 13, 32110 
chr20a, steepest-3swap, 3206, 425, 12134, 7, 17290 
chr20a, steepest-3swap, 2756, 599, 10764, 10, 24700 
chr20a, steepest-3swap, 2416, 585, 9732, 10, 24700 
chr20a, steepest-3swap, 2982, 634, 10308, 11, 27170 
chr20a, steepest-3swap, 2936, 499, 10978, 8, 19760 
chr20a, steepest-3swap, 2424, 766, 11606, 13, 32110 
chr20a, steepest-3swap, 2924, 539, 11300, 9, 22230 
chr20a, steepest-3swap, 2890, 418, 12708, 7, 17290 
chr20a, steepest-3swap, 3364, 379, 10492, 6, 14820 
chr20a, steepest-3swap, 3296, 425, 12654, 6, 14820 
chr20a, steepest-3swap, 3132, 478, 13164, 8, 19760 
chr20a, steepest-3swap, 2940, 424, 7280, 7, 17290 
chr20a, steepest-3swap, 3152, 529, 11460, 9, 22230 
chr20a, steepest-3swap, 2794, 622, 13126, 10, 24700 
chr20a, steepest-3swap, 3188, 430, 10684, 7, 17290 
chr20a, steepest-3swap, 3328, 584, 11230, 10, 24700 
chr20a, steepest-3swap, 3094, 375, 9320, 6, 14820 
chr20a, steepest-3swap, 3082, 692, 10940, 12, 29640 
chr20a, steepest-3swap, 3156, 367, 9000, 6, 14820 
chr20a, steepest-3swap, 3092, 621, 11220, 11, 27170 
chr20a, steepest-3swap, 2664, 532, 9020, 9, 22230 
chr20a, steepest-3swap, 2950, 418, 11690, 7, 17290 
chr20a, steepest-3swap, 2620, 475, 8558, 8, 19760 
chr20a, steepest-3swap, 3502, 361, 12308, 6, 14820 
chr20a, steepest-3swap, 3062, 585, 10518, 10, 24700 
chr20a, steepest-3swap, 2976, 586, 12326, 10, 24700 
chr20a, steepest-3swap, 2756, 536, 13272, 9, 22230 
chr20a, steepest-3swap, 2672, 506, 11970, 8, 19760 
chr20a, steepest-3swap, 3002, 385, 9036, 6, 14820 
chr20a, steepest-3swap, 3156, 480, 10620, 8, 19760 
chr20a, steepest-3swap, 2920, 473, 10384, 8, 19760 
chr20a, steepest-3swap, 3046, 484, 12424, 8, 19760 
chr20a, steepest-3swap, 2910, 315, 7738, 5, 12350 
chr20a, steepest-3swap, 3152, 514, 13748, 9, 22230 
chr20a, steepest-3swap, 3100, 474, 8124, 8, 19760 
chr20a, steepest-3swap, 3232, 427, 12538, 7, 17290 
chr20a, steepest-3swap, 3198, 367, 9584, 6, 14820 
chr20a, steepest-3swap, 2992, 530, 10696, 9, 22230 
chr20a, steepest-3swap, 3316, 480, 11114, 8, 19760 
chr20a, steepest-3swap, 2624, 474, 10112, 8, 19760 
chr20a, steepest-3swap, 3124, 374, 9740, 6, 14820 
chr20a, steepest-3swap, 2884, 526, 11704, 9, 22230 
chr20a, steepest-3swap, 3314, 470, 11822, 8, 19760 
chr20a, steepest-3swap, 2564, 575, 10584, 10, 24700 
chr20a, steepest-3swap, 2988, 576, 12132, 10, 24700 
chr20a, steepest-3swap, 3252, 427, 13046, 7, 17290 
chr20a, steepest-3swap, 2758, 417, 9898, 7, 17290 
chr20a, steepest-3swap, 3116, 484, 9602, 8, 19760 
chr20a, steepest-3swap, 3080, 484, 10664, 8, 19760 
chr20a, steepest-3swap, 3380, 371, 9120, 6, 14820 
chr20a, steepest-3swap, 2954, 707, 10626, 12, 29640 
chr20a, steepest-3swap, 2472, 576, 12400, 10, 24700 
chr20a, steepest-3swap, 2978, 469, 10398, 8, 19760 
chr20a, steepest-3swap, 2676, 571, 8366, 10, 24700 
chr20a, steepest-3swap, 3586, 364, 11292, 6, 14820 
chr20a, steepest-3swap, 3186, 362, 10058, 6, 14820 
chr20a, steepest-3swap, 3028, 516, 11568, 9, 22230 
chr20a, steepest-3swap, 3014, 578, 12582, 9, 22230 
chr20a, steepest-3swap, 2856, 369, 11994, 5, 12350 
chr20a, steepest-3swap, 3502, 440, 11552, 7, 17290 
chr20a, steepest-3swap, 3276, 541, 12138, 8, 19760 
chr20a, steepest-3swap, 2604, 599, 9592, 10, 24700 
chr20a, steepest-3swap, 2578, 607, 8818, 9, 22230 
chr20a, steepest-3swap, 2804, 603, 12530, 10, 24700 
chr20a, steepest-3swap, 2870, 608, 13128, 10, 24700 
chr20a, steepest-3swap, 3332, 614, 13594, 10, 24700 
chr20a, steepest-3swap, 2818, 822, 9632, 10, 24700 
chr20a, steepest-3swap, 2940, 566, 10380, 8, 19760 
chr20a, steepest-3swap, 2942, 726, 11942, 10, 24700 
chr20a, steepest-3swap, 3004, 577, 10762, 8, 19760 
chr20a, steepest-3swap, 2820, 524, 10676, 8, 19760 
chr20a, steepest-3swap, 3312, 511, 13100, 8, 19760 
chr20a, steepest-3swap, 3428, 505, 12882, 8, 19760 
chr20a, steepest-3swap, 3556, 543, 11900, 9, 22230 
chr20a, steepest-3swap, 3018, 700, 8506, 9, 22230 
chr20a, steepest-3swap, 2638, 875, 10862, 10, 24700 
chr20a, steepest-3swap, 2826, 480, 10342, 7, 17290 
chr20a, steepest-3swap, 3096, 744, 9078, 10, 24700 
chr20a, steepest-3swap, 3084, 854, 10538, 13, 32110 
chr20a, steepest-3swap, 3208, 668, 11086, 11, 27170 
chr20a, steepest-3swap, 2868, 811, 11638, 13, 32110 
chr20a, steepest-3swap, 2842, 524, 11232, 9, 22230 
chr20a, steepest-3swap, 2894, 556, 12764, 9, 22230 
chr20a, steepest-3swap, 3068, 471, 9728, 8, 19760 
chr20a, steepest-3swap, 2976, 429, 11940, 7, 17290 
chr20a, steepest-3swap, 2604, 481, 10830, 8, 19760 
chr20a, steepest-3swap, 3042, 690, 11918, 12, 29640 
chr20a, steepest-3swap, 2720, 629, 12094, 11, 27170 
chr20a, steepest-3swap, 2616, 427, 10628, 7, 17290 
chr20a, steepest-3swap, 2986, 468, 12464, 8, 19760 
chr20a, steepest-3swap, 3000, 578, 9728, 10, 24700 
chr20a, steepest-3swap, 3252, 419, 10004, 7, 17290 
chr20a, steepest-3swap, 2902, 580, 10528, 10, 24700 
chr20a, steepest-3swap, 3156, 685, 11736, 12, 29640 
chr20a, steepest-3swap, 3278, 365, 11220, 6, 14820 
chr20a, steepest-3swap, 2616, 473, 10956, 8, 19760 
chr20a, steepest-3swap, 3266, 427, 9538, 7, 17290 
chr20a, steepest-3swap, 3094, 422, 12474, 7, 17290 
chr20a, steepest-3swap, 2728, 476, 9614, 8, 19760 
chr20a, steepest-3swap, 2654, 685, 8678, 12, 29640 
chr20a, steepest-3swap, 2682, 471, 8754, 8, 19760 
chr20a, steepest-3swap, 2874, 468, 12106, 8, 19760 
chr20a, steepest-3swap, 2906, 548, 11990, 9, 22230 
chr20a, steepest-3swap, 3174, 538, 11992, 8, 19760 
chr20a, steepest-3swap, 2708, 486, 12696, 8, 19760 
chr20a, steepest-3swap, 3120, 309, 9816, 5, 12350 
chr20a, steepest-3swap, 2960, 537, 10754, 9, 22230 
chr20a, steepest-3swap, 2558, 760, 10306, 12, 29640 
chr20a, steepest-3swap, 2864, 707, 12544, 11, 27170 
chr20a, steepest-3swap, 3766, 431, 11582, 7, 17290 
chr20a, steepest-3swap, 2590, 617, 8208, 10, 24700 
chr20a, steepest-3swap, 2876, 590, 13044, 9, 22230 
chr20a, steepest-3swap, 3154, 472, 11442, 8, 19760 
chr20a, steepest-3swap, 2832, 793, 12294, 12, 29640 
chr20a, steepest-3swap, 2892, 477, 11814, 8, 19760 
chr20a, steepest-3swap, 2830, 533, 9014, 8, 19760 
chr20a, steepest-3swap, 2764, 423, 11322, 7, 17290 
chr20a, steepest-3swap, 2956, 408, 9712, 6, 14820 
chr20a, steepest-3swap, 3136, 432, 13532, 7, 17290 
chr20a, steepest-3swap, 2650, 534, 9340, 9, 22230 
chr20a, steepest-3swap, 2618, 732, 10226, 13, 32110 
chr20a, steepest-3swap, 3354, 633, 13958, 10, 24700 
chr20a, steepest-3swap, 2984, 570, 8666, 9, 22230 
chr20a, steepest-3swap, 3128, 477, 10338, 8, 19760 
chr20a, steepest-3swap, 2694, 733, 11594, 13, 32110 
chr20a, steepest-3swap, 3060, 424, 8610, 7, 17290 
chr20a, steepest-3swap, 3040, 373, 8922, 6, 14820 
chr20a, steepest-3swap, 2702, 362, 7572, 6, 14820 
chr20a, steepest-3swap, 3072, 689, 11864, 12, 29640 
chr20a, steepest-3swap, 2528, 593, 9750, 9, 22230 
chr20a, steepest-3swap, 2578, 429, 9502, 7, 17290 
chr20a, steepest-3swap, 2984, 547, 11894, 9, 22230 
chr20a, steepest-3swap, 2906, 568, 11556, 9, 22230 
chr20a, steepest-3swap, 2946, 765, 11234, 11, 27170 
chr20a, steepest-3swap, 2608, 434, 10490, 7, 17290 
chr20a, steepest-3swap, 3300, 377, 12188, 6, 14820 
chr20a, steepest-3swap, 3252, 366, 9316, 6, 14820 
chr20a, steepest-3swap, 2876, 648, 11608, 10, 24700 
chr20a, steepest-3swap, 3116, 512, 13014, 8, 19760 
chr20a, steepest-3swap, 2810, 621, 11114, 10, 24700 
chr20a, steepest-3swap, 3482, 478, 11146, 7, 17290 
chr20a, steepest-3swap, 3694, 373, 9618, 5, 12350 
chr20a, steepest-3swap, 2948, 477, 11978, 8, 19760 
chr20a, steepest-3swap, 3300, 599, 12176, 9, 22230 
chr20a, steepest-3swap, 3404, 424, 9790, 7, 17290 
chr20a, steepest-3swap, 2786, 523, 12132, 9, 22230 
chr20a, steepest-3swap, 2754, 582, 8162, 10, 24700 
chr20a, steepest-3swap, 2838, 371, 10210, 6, 14820 
chr20a, steepest-3swap, 3418, 418, 10004, 7, 17290 
chr20a, steepest-3swap, 3040, 414, 11678, 7, 17290 
chr20a, steepest-3swap, 3376, 374, 10390, 6, 14820 
chr20a, steepest-3swap, 2772, 510, 12286, 8, 19760 
chr20a, steepest-3swap, 2732, 453, 9194, 7, 17290 
chr20a, steepest-3swap, 2534, 679, 11864, 11, 27170 
chr20a, steepest-3swap, 2902, 330, 8416, 5, 12350 
chr20a, steepest-3swap, 2782, 364, 10006, 6, 14820 
chr20a, steepest-3swap, 3072, 565, 9980, 9, 22230 
chr20a, steepest-3swap, 3518, 363, 10280, 5, 12350 
chr20a, steepest-3swap, 2600, 641, 12660, 11, 27170 
chr20a, steepest-3swap, 3034, 486, 10498, 8, 19760 
chr20a, steepest-3swap, 3478, 422, 9264, 7, 17290 
chr20a, steepest-3swap, 2884, 831, 10598, 12, 29640 
chr20a, steepest-3swap, 2942, 472, 10208, 6, 14820 
chr20a, steepest-3swap, 3284, 560, 11064, 8, 19760 
chr20a, steepest-3swap, 2562, 522, 11020, 8, 19760 
chr20a, steepest-3swap, 2906, 452, 9976, 7, 17290 
chr20a, steepest-3swap, 2820, 788, 10084, 12, 29640 
chr20a, steepest-3swap, 2914, 653, 11208, 11, 27170 
chr20a, steepest-3swap, 2744, 475, 14214, 8, 19760 
chr20a, steepest-3swap, 2744, 439, 10844, 7, 17290 
chr20a, steepest-3swap, 2928, 578, 10210, 9, 22230 
chr20a, steepest-3swap, 2848, 544, 10428, 8, 19760 
chr20a, steepest-3swap, 2856, 522, 8794, 9, 22230 
chr20a, steepest-3swap, 3082, 479, 11876, 8, 19760 
chr20a, steepest-3swap, 3062, 472, 11590, 8, 19760 
chr20a, steepest-3swap, 3258, 482, 12294, 8, 19760 
chr20a, steepest-3swap, 3138, 526, 9968, 9, 22230 
chr20a, steepest-3swap, 2888, 472, 9766, 8, 19760 
chr20a, steepest-3swap, 3120, 578, 12700, 10, 24700 
chr20a, steepest-3swap, 2738, 537, 11722, 9, 22230 
chr20a, steepest-3swap, 2706, 627, 11168, 11, 27170 
chr20a, steepest-3swap, 2900, 426, 11308, 7, 17290 
chr20a, steepest-3swap, 2718, 628, 11124, 11, 27170 
chr20a, steepest-3swap, 3190, 364, 10888, 6, 14820 
chr20a, steepest-3swap, 3150, 472, 9096, 8, 19760 
chr20a, steepest-3swap, 2542, 634, 13792, 11, 27170 
chr20a, steepest-3swap, 2682, 442, 11744, 7, 17290 
chr20a, steepest-3swap, 2958, 625, 11354, 11, 27170 
chr20a, steepest-3swap, 2954, 469, 9094, 8, 19760 
chr20a, steepest-3swap, 3280, 421, 11748, 7, 17290 
chr20a, steepest-3swap, 2594, 629, 9012, 11, 27170 
chr20a, steepest-3swap, 2808, 476, 10184, 8, 19760 
chr20a, steepest-3swap, 2824, 312, 10636, 5, 12350 
chr20a, steepest-3swap, 3636, 394, 11970, 6, 14820 
chr20a, steepest-3swap, 2838, 609, 9422, 10, 24700 
chr20a, steepest-3swap, 3062, 493, 13188, 8, 19760 
chr20a, steepest-3swap, 3204, 583, 9532, 9, 22230 
chr20a, steepest-3swap, 2368, 482, 12802, 7, 17290 
chr20a, steepest-3swap, 3036, 574, 10646, 9, 22230 
chr20a, steepest-3swap, 2562, 755, 10654, 12, 29640 
chr20a, steepest-3swap, 3172, 462, 12164, 6, 14820 
chr20a, steepest-3swap, 3324, 429, 8868, 6, 14820 
chr20a, steepest-3swap, 2710, 483, 11798, 8, 19760 
chr20a, steepest-3swap, 3420, 552, 10830, 9, 22230 
chr20a, steepest-3swap, 2732, 774, 8078, 13, 32110 
chr20a, steepest-3swap, 2646, 447, 9566, 7, 17290 
chr20a, steepest-3swap, 3124, 540, 12510, 8, 19760 
chr20a, steepest-3swap, 2856, 583, 11918, 9, 22230 
chr20a, steepest-3swap, 3734, 489, 9824, 7, 17290 
chr20a, steepest-3swap, 2700, 615, 11872, 10, 24700 
chr20a, steepest-3swap, 2668, 758, 10594, 12, 29640 
chr20a, steepest-3swap, 3226, 726, 11266, 12, 29640 
chr20a, steepest-3swap, 2708, 614, 11820, 10, 24700 
chr20a, steepest-3swap, 3162, 508, 8712, 8, 19760 
chr20a, steepest-3swap, 2852, 662, 8842, 11, 27170 
chr20a, steepest-3swap, 2926, 373, 10378, 5, 12350 
chr20a, steepest-3swap, 2944, 582, 10000, 8, 19760 
chr20a, steepest-3swap, 3038, 659, 10754, 10, 24700 
chr20a, steepest-3swap, 3452, 433, 11058, 7, 17290 
chr20a, steepest-3swap, 3240, 547, 8994, 9, 22230 
chr20a, steepest-3swap, 3050, 665, 12936, 11, 27170 
chr20a, steepest-3swap, 2820, 561, 11352, 9, 22230 
chr20a, steepest-3swap, 3212, 383, 10364, 6, 14820 
chr20a, steepest-3swap, 3214, 391, 12340, 6, 14820 
chr20a, steepest-3swap, 3298, 497, 11702, 8, 19760 
chr20a, steepest-3swap, 2756, 723, 10074, 12, 29640 
chr20a, steepest-3swap, 3050, 629, 13696, 10, 24700 
chr20a, steepest-3swap, 3196, 391, 11098, 6, 14820 
chr20a, steepest-3swap, 3278, 496, 9978, 8, 19760 
chr20a, steepest-3swap, 2700, 721, 10808, 12, 29640 
chr20a, steepest-3swap, 3488, 486, 11018, 8, 19760 
chr20a, steepest-3swap, 2984, 489, 11970, 8, 19760 
chr20a, steepest-3swap, 3152, 493, 11764, 8, 19760 
